mapping	target_segment_id	target_title	target_type	rank	score	lexical_overlap	candidate_segment_id	candidate_title	candidate_type	video_start	video_end	video_start_seconds	video_end_seconds	youtube_start_corrected	candidate_text
topics_to_vtt_sentences	topic:visual-linguistic-themes	Visual-Linguistic Themes	topic	1	0.631393	0.193548	vtt:sentence:0033	word groups, and semantics One thing that this project is showing is that this i	vtt_sentence	00:13:48.553	00:14:03.079	828.553	843.079	00:45:47.553	word groups, and semantics One thing that this project is showing is that this is a kind of language I’m looking at Dining, Great Fire, and Prize Goods and there is a certain visual theme and linguistic theme to it
topics_to_vtt_sentences	topic:visual-linguistic-themes	Visual-Linguistic Themes	topic	2	0.510816	0.125	vtt:sentence:0034	I’m curious because you have clearly operated on this from different texts and d	vtt_sentence	00:14:05.193	00:14:23.403	845.193	863.403	00:46:04.193	I’m curious because you have clearly operated on this from different texts and different spaces Have you seen linguistic patterns in the way you have built this out Have you tried to visualise that For instance, in this case Dining means this
topics_to_vtt_sentences	topic:visual-linguistic-themes	Visual-Linguistic Themes	topic	3	0.463877	0.068966	vtt:sentence:0041	This is really cool to see It shows how it works on the data side Thank you Very	vtt_sentence	00:16:44.705	00:17:01.386	1004.705	1021.386	00:48:43.705	This is really cool to see It shows how it works on the data side Thank you Very cool I also love to point to Bob Horn Robert Horn, who coined the term visual language
topics_to_vtt_sentences	topic:visual-linguistic-themes	Visual-Linguistic Themes	topic	4	0.431296	0.090909	vtt:sentence:0011	with a fittingly emptier area around it So the semantic integrity is good, but i	vtt_sentence	00:04:59.694	00:05:28.913	299.694	328.913	00:36:58.694	with a fittingly emptier area around it So the semantic integrity is good, but it is still not very intuitive These days we have image generators, so I semi-manually and semi-automatically generated icons for the topics
topics_to_vtt_sentences	topic:visual-linguistic-themes	Visual-Linguistic Themes	topic	5	0.412174	0.083333	vtt:sentence:0002	information efficiently I’m interested in how things like embeddings, generated 	vtt_sentence	00:00:25.679	00:00:52.049	25.679	52.049	00:32:24.679	information efficiently I’m interested in how things like embeddings, generated categories, different kinds of relationships and graph structures can be used to make useful visualisations that do not look like a mess Speaking of which, this looks like a mess
topics_to_vtt_sentences	topic:abstraction-levels	Abstraction Levels	topic	1	0.39535	0.138889	vtt:sentence:0002	information efficiently I’m interested in how things like embeddings, generated 	vtt_sentence	00:00:25.679	00:00:52.049	25.679	52.049	00:32:24.679	information efficiently I’m interested in how things like embeddings, generated categories, different kinds of relationships and graph structures can be used to make useful visualisations that do not look like a mess Speaking of which, this looks like a mess
topics_to_vtt_sentences	topic:abstraction-levels	Abstraction Levels	topic	2	0.379578	0.142857	vtt:sentence:0012	That probably helps a little bit What would be more useful is a zoomable user in	vtt_sentence	00:05:28.937	00:05:54.948	328.937	354.948	00:37:27.937	That probably helps a little bit What would be more useful is a zoomable user interface where we can look at different things at different levels and see different zoom states, very much like what Ivan Lugo was talking about earlier I have not done much with
topics_to_vtt_sentences	topic:abstraction-levels	Abstraction Levels	topic	3	0.376419	0.186047	vtt:sentence:0045	how they fit together, and what level of abstraction works His book is probably 	vtt_sentence	00:18:14.048	00:18:37.968	1094.048	1117.968	00:50:13.048	how they fit together, and what level of abstraction works His book is probably from the 1980s or 1990s I do not know how well-known it is but it is out there on archive.org and he posted it as himself I encourage people who are wondering about the grammar of
topics_to_vtt_sentences	topic:abstraction-levels	Abstraction Levels	topic	4	0.375593	0.162162	vtt:sentence:0017	information, or presents a visualisation of something is also potentially a good	vtt_sentence	00:07:44.079	00:07:59.307	464.079	479.307	00:39:43.079	information, or presents a visualisation of something is also potentially a good interface through which we can express something There are two sides to every interface So far, you have talked about what this interface is revealing, what it is showing, and ho
topics_to_vtt_sentences	topic:abstraction-levels	Abstraction Levels	topic	5	0.375589	0.138889	vtt:sentence:0015	worth foregrounding from the broad overview perspective of his life When I am zo	vtt_sentence	00:06:53.174	00:07:20.445	413.174	440.445	00:38:52.174	worth foregrounding from the broad overview perspective of his life When I am zoomed out, the map shows things that are high-rank and high-salience, or some combination of those When I zoom in, it shows more nodes without fading them out
topics_to_vtt_sentences	topic:map-as-expressive-interface	Map as Expressive Interface	topic	1	0.578121	0.205882	vtt:sentence:0017	information, or presents a visualisation of something is also potentially a good	vtt_sentence	00:07:44.079	00:07:59.307	464.079	479.307	00:39:43.079	information, or presents a visualisation of something is also potentially a good interface through which we can express something There are two sides to every interface So far, you have talked about what this interface is revealing, what it is showing, and ho
topics_to_vtt_sentences	topic:map-as-expressive-interface	Map as Expressive Interface	topic	2	0.511825	0.147059	vtt:sentence:0018	higher-dimensional spaces I’m curious what you have thought about with respect t	vtt_sentence	00:07:59.337	00:08:16.171	479.337	496.171	00:39:58.337	higher-dimensional spaces I’m curious what you have thought about with respect to doing expressive work through this interface Yes We can actually project back There is a popular library called UMAP Learn that lets
topics_to_vtt_sentences	topic:map-as-expressive-interface	Map as Expressive Interface	topic	3	0.448882	0.205882	vtt:sentence:0002	information efficiently I’m interested in how things like embeddings, generated 	vtt_sentence	00:00:25.679	00:00:52.049	25.679	52.049	00:32:24.679	information efficiently I’m interested in how things like embeddings, generated categories, different kinds of relationships and graph structures can be used to make useful visualisations that do not look like a mess Speaking of which, this looks like a mess
topics_to_vtt_sentences	topic:map-as-expressive-interface	Map as Expressive Interface	topic	4	0.444157	0.176471	vtt:sentence:0027	line That is how many mind maps are presented Are there any ways of quantifying 	vtt_sentence	00:11:49.575	00:12:09.269	709.575	729.269	00:43:48.575	line That is how many mind maps are presented Are there any ways of quantifying the size of those embeddings on screen, so they are not just points and can be assigned a region of space Yes, that definitely could be done
topics_to_vtt_sentences	topic:map-as-expressive-interface	Map as Expressive Interface	topic	5	0.426682	0.176471	vtt:sentence:0040	When I am talking to you and I can see that shape, that is another dimension we 	vtt_sentence	00:16:32.044	00:16:44.675	992.044	1004.675	00:48:31.044	When I am talking to you and I can see that shape, that is another dimension we can communicate across That is very much why I am trying to build my whole system What you are describing is that we need a visual medium for it
topics_to_vtt_sentences	topic:drag-and-drop-arrangement	Drag-and-Drop Arrangement	topic	1	0.631363	0.25641	vtt:sentence:0022	It is also sometimes useful to do drag and-drop image-collage work People often 	vtt_sentence	00:09:28.875	00:09:59.448	568.875	599.448	00:41:27.875	It is also sometimes useful to do drag and-drop image-collage work People often prefer paper for this kind of reason It is a real pain, when working digitally to lose the ability to arrange things freely So yes, I think that would be powerful
topics_to_vtt_sentences	topic:drag-and-drop-arrangement	Drag-and-Drop Arrangement	topic	2	0.40959	0.171429	vtt:sentence:0026	But in an actual 2D space, things also have dimensions They have shapes We also 	vtt_sentence	00:11:30.422	00:11:49.545	690.422	709.545	00:43:29.422	But in an actual 2D space, things also have dimensions They have shapes We also think in categories On the screen, in a user interface many of those things could be grouped together by putting them in a box, or surrounding them with a
topics_to_vtt_sentences	topic:drag-and-drop-arrangement	Drag-and-Drop Arrangement	topic	3	0.394323	0.083333	vtt:sentence:0002	information efficiently I’m interested in how things like embeddings, generated 	vtt_sentence	00:00:25.679	00:00:52.049	25.679	52.049	00:32:24.679	information efficiently I’m interested in how things like embeddings, generated categories, different kinds of relationships and graph structures can be used to make useful visualisations that do not look like a mess Speaking of which, this looks like a mess
